user_id,month,age,gender,education,occupation,city_tier,monthly_income,housing_rent,groceries,utilities,transport,dining_out,entertainment,healthcare,education_expense,shopping,investments,loan_emi,miscellaneous,total_expenses,monthly_savings,savings_rate,expense_ratio,investment_ratio,has_loan,credit_score,savings_risk,age_group,month_str
USR0480,2023-07-01,50,Female,Master's,Business Owner,Tier 3,91644,29530,9670,1916,3858,5479,2347,2217,1202,2634,6493,9436,3366,71655,13496,14.73,78.19,7.09,1,518,Medium Risk,41-50,2023-07
USR0481,2022-03-01,47,Female,High School,Salaried,Tier 2,64673,15992,4204,1570,775,5863,4068,1668,1301,2949,10824,0,2835,41225,12624,19.52,63.74,16.74,0,632,Medium Risk,41-50,2022-03
USR0482,2023-10-01,31,Male,Bachelor's,Self-Employed,Tier 1,55805,9871,3892,3912,4578,925,1538,4123,1262,5912,1975,0,1229,37242,16588,29.72,66.74,3.54,0,592,Low Risk,31-40,2023-10
USR0483,2023-06-01,47,Female,Master's,Self-Employed,Tier 1,76111,15822,9018,2021,5254,2901,552,1196,584,7948,14000,0,1818,47114,14997,19.7,61.9,18.39,0,607,Medium Risk,41-50,2023-06
USR0484,2024-06-01,55,Male,High School,Self-Employed,Tier 1,55264,15611,5093,3153,3445,9441,5164,2734,338,4792,8920,0,4447,54218,0,0.0,98.11,16.14,0,503,High Risk,51-65,2024-06
USR0485,2022-01-01,62,Female,Bachelor's,Salaried,Tier 1,57340,15632,2973,2001,5147,7748,3388,3012,1095,11503,13922,16435,3828,72762,0,0.0,126.9,24.28,1,481,High Risk,51-65,2022-01
USR0486,2023-08-01,28,Female,Bachelor's,Freelancer,Tier 1,65678,16826,6024,2973,5274,543,1502,822,5763,526,14962,0,1435,41688,9028,13.75,63.47,22.78,0,577,Medium Risk,22-30,2023-08
USR0487,2022-05-01,25,Female,Bachelor's,Self-Employed,Tier 1,58615,16798,11634,2973,5198,6798,1046,4024,1226,12608,4151,2959,2830,68094,0,0.0,116.17,7.08,1,473,High Risk,22-30,2022-05
USR0488,2022-12-01,32,Male,Bachelor's,Freelancer,Tier 2,41319,11465,8615,1235,7739,5542,5398,2983,516,10409,282,2860,4183,60945,0,0.0,147.5,0.68,1,384,High Risk,31-40,2022-12
USR0489,2022-11-01,50,Male,Bachelor's,Self-Employed,Tier 3,69223,22585,6329,3338,864,2059,5743,4593,1874,14970,11341,11468,1605,75428,0,0.0,108.96,16.38,1,468,High Risk,41-50,2022-11
USR0490,2023-12-01,57,Male,High School,Salaried,Tier 1,71622,19137,8715,3062,2473,6535,725,1275,1261,13901,10795,16239,4437,77760,0,0.0,108.57,15.07,1,502,High Risk,51-65,2023-12
USR0491,2023-06-01,46,Male,Bachelor's,Self-Employed,Tier 2,55735,17039,3477,1652,1294,7571,5975,503,1489,2753,382,0,1747,43500,11853,21.27,78.05,0.69,0,593,Low Risk,41-50,2023-06
USR0492,2022-08-01,42,Male,Master's,Salaried,Tier 2,65970,13176,7689,1772,5954,4694,2724,863,120,4142,2023,0,2084,43218,20729,31.42,65.51,3.07,0,608,Low Risk,41-50,2022-08
USR0493,2024-05-01,57,Female,Master's,Business Owner,Tier 1,85621,24456,10962,1240,7295,4451,2078,3146,1436,4155,12515,11857,2384,73460,0,0.0,85.8,14.62,1,481,High Risk,51-65,2024-05
USR0494,2023-10-01,31,Male,High School,Self-Employed,Tier 3,53717,17750,9329,2362,6370,647,4305,4194,1746,14226,12245,0,418,61347,0,0.0,114.2,22.8,0,499,High Risk,31-40,2023-10
USR0495,2022-02-01,58,Male,High School,Salaried,Tier 2,65222,14814,8444,630,1089,2670,3830,2192,1797,11990,14780,0,4550,52006,0,0.0,79.74,22.66,0,467,High Risk,51-65,2022-02
USR0496,2023-11-01,30,Female,Bachelor's,Student,Tier 2,27563,8429,10497,2263,4794,8803,5579,3695,836,13390,1043,5592,1011,64889,0,0.0,235.42,3.78,1,356,High Risk,22-30,2023-11
USR0497,2023-04-01,45,Male,Bachelor's,Self-Employed,Tier 3,56813,16757,2001,2212,6660,5618,4009,2894,569,13879,5462,0,469,55068,0,0.0,96.93,9.61,0,543,High Risk,41-50,2023-04
USR0498,2022-08-01,56,Female,Bachelor's,Salaried,Tier 1,74984,12140,10462,822,4813,7655,3019,4504,42,13149,809,18209,4899,79714,0,0.0,106.31,1.08,1,520,High Risk,51-65,2022-08
USR0499,2022-04-01,56,Male,Master's,Self-Employed,Tier 2,60497,16110,8843,1322,1240,7797,5915,3398,1527,9975,7097,0,3405,59532,0,0.0,98.4,11.73,0,521,High Risk,51-65,2022-04
USR0500,2023-02-01,57,Female,High School,Salaried,Tier 1,63247,11133,11055,1042,5245,4663,3107,718,1220,1586,11907,7418,1386,48573,2767,4.37,76.8,18.83,1,514,High Risk,51-65,2023-02
USR0501,2022-09-01,39,Male,High School,Business Owner,Tier 3,69695,23937,7972,2613,2694,8526,3277,4633,71,8522,13764,12216,1933,76394,0,0.0,109.61,19.75,1,445,High Risk,31-40,2022-09
USR0502,2022-11-01,60,Male,Bachelor's,Business Owner,Tier 2,83448,26059,9903,3265,7877,9519,4030,2069,90,2515,10409,0,4996,70323,2716,3.25,84.27,12.47,0,536,High Risk,51-65,2022-11
USR0503,2023-04-01,53,Female,Master's,Student,Tier 2,29091,5002,7105,3672,1169,8567,1258,4010,1572,5567,697,1603,3167,42692,0,0.0,146.75,2.4,1,419,High Risk,51-65,2023-04
USR0504,2023-01-01,45,Male,High School,Self-Employed,Tier 1,47553,8290,9702,2355,1937,3439,2689,1112,490,10407,4533,4749,272,45442,0,0.0,95.56,9.53,1,455,High Risk,41-50,2023-01
USR0505,2024-12-01,44,Female,Bachelor's,Self-Employed,Tier 2,52980,14246,4914,2578,5260,6227,3848,4134,1849,7623,12345,8587,4838,64104,0,0.0,121.0,23.3,1,455,High Risk,41-50,2024-12
USR0506,2024-12-01,53,Male,Bachelor's,Freelancer,Tier 3,58758,12866,7156,1384,1355,8564,5466,3388,748,14434,3372,12316,4261,71938,0,0.0,122.43,5.74,1,493,High Risk,51-65,2024-12
USR0507,2023-05-01,58,Male,Master's,Salaried,Tier 2,64136,10068,10298,690,2877,4116,5888,1515,997,10418,5126,6609,830,54306,4704,7.33,84.67,7.99,1,502,High Risk,51-65,2023-05
USR0508,2023-02-01,33,Female,Master's,Self-Employed,Tier 2,57078,14744,5168,914,5490,5905,3464,3428,382,7584,10656,0,3042,50121,0,0.0,87.81,18.67,0,506,High Risk,31-40,2023-02
USR0509,2024-05-01,34,Male,Bachelor's,Self-Employed,Tier 2,72967,16605,4599,2338,4533,7785,3801,771,804,9599,13381,0,1077,51912,7674,10.52,71.14,18.34,0,583,Medium Risk,31-40,2024-05
USR0510,2023-05-01,44,Female,Bachelor's,Salaried,Tier 3,70822,12054,7716,3294,2393,8851,2493,3455,1489,3963,16150,19076,956,65740,0,0.0,92.82,22.8,1,466,High Risk,41-50,2023-05
USR0511,2022-01-01,46,Other,Bachelor's,Salaried,Tier 2,43919,13631,4235,2313,1686,6380,874,2671,1177,4841,4261,0,2865,40673,0,0.0,92.61,9.7,0,480,High Risk,41-50,2022-01
USR0512,2023-08-01,56,Female,Bachelor's,Business Owner,Tier 3,75477,25134,4799,2260,2342,1513,2078,297,169,6921,9710,0,4493,50006,15761,20.88,66.25,12.86,0,590,Low Risk,51-65,2023-08
USR0513,2024-09-01,62,Female,Master's,Business Owner,Tier 3,72504,21846,9013,1569,6744,9243,1211,4233,1295,13134,8471,0,1650,69938,0,0.0,96.46,11.68,0,525,High Risk,51-65,2024-09
USR0514,2022-02-01,51,Male,Master's,Salaried,Tier 2,62394,19621,11703,3660,826,7891,993,1839,917,14748,14471,7062,2740,72000,0,0.0,115.4,23.19,1,467,High Risk,51-65,2022-02
USR0515,2023-05-01,38,Male,Master's,Salaried,Tier 1,44891,8677,7473,2221,6970,1675,432,4227,1133,4967,8634,12475,281,50531,0,0.0,112.56,19.23,1,452,High Risk,31-40,2023-05
USR0516,2023-11-01,41,Male,Master's,Salaried,Tier 2,68904,13967,2018,874,3726,9855,5997,460,150,9500,14322,5033,1531,53111,1471,2.13,77.08,20.79,1,493,High Risk,41-50,2023-11
USR0517,2023-10-01,46,Female,Bachelor's,Business Owner,Tier 3,70864,13585,2858,3817,6653,5747,3227,1135,430,3396,2357,20247,1922,63017,5490,7.75,88.93,3.33,1,498,High Risk,41-50,2023-10
USR0518,2022-01-01,43,Other,High School,Salaried,Tier 1,55479,16810,11608,1057,2900,8018,5641,1997,450,10862,10982,9133,556,69032,0,0.0,124.43,19.79,1,475,High Risk,41-50,2022-01
USR0519,2022-12-01,34,Male,Master's,Freelancer,Tier 2,41999,14262,7380,1780,4778,6790,3809,531,642,3628,4546,12522,1519,57641,0,0.0,137.24,10.82,1,436,High Risk,31-40,2022-12
USR0520,2023-01-01,40,Female,Bachelor's,Salaried,Tier 3,63663,18676,5032,3923,5050,1808,2373,4410,779,4755,371,0,779,47585,15707,24.67,74.75,0.58,0,612,Low Risk,31-40,2023-01
USR0521,2023-02-01,57,Male,Master's,Self-Employed,Tier 2,59680,19473,6505,2444,6265,9933,3584,467,22,9842,896,0,4595,63130,0,0.0,105.78,1.5,0,484,High Risk,51-65,2023-02
USR0522,2022-10-01,33,Female,Bachelor's,Salaried,Tier 2,75015,20834,11618,2096,4601,5327,4806,2259,366,7380,12713,3883,845,64015,0,0.0,85.34,16.95,1,489,High Risk,31-40,2022-10
USR0523,2022-12-01,62,Male,High School,Freelancer,Tier 1,51290,11670,7789,1628,4515,5764,5803,272,650,12370,4770,0,2433,52894,0,0.0,103.13,9.3,0,495,High Risk,51-65,2022-12
USR0524,2023-10-01,40,Other,PhD,Salaried,Tier 1,83282,19583,4531,1860,5952,2277,2528,3121,819,1834,18074,19518,2831,64854,354,0.43,77.87,21.7,1,513,High Risk,31-40,2023-10
USR0525,2023-06-01,33,Female,High School,Self-Employed,Tier 3,45387,7491,9471,1824,7925,559,997,2653,238,9209,8331,11151,3499,55017,0,0.0,121.22,18.36,1,469,High Risk,31-40,2023-06
USR0526,2023-07-01,30,Male,PhD,Salaried,Tier 1,92883,14516,6719,1600,4806,7486,5602,4088,433,7578,503,8314,507,61649,30731,33.09,66.37,0.54,1,620,Low Risk,22-30,2023-07
USR0527,2024-06-01,28,Male,PhD,Freelancer,Tier 1,49575,14331,6863,2034,550,8360,3884,377,1100,1788,8513,0,433,39720,1342,2.71,80.12,17.17,0,532,High Risk,22-30,2024-06
USR0528,2023-03-01,49,Male,Master's,Business Owner,Tier 3,75771,18009,6038,1753,1968,9027,4687,2199,703,9437,3643,0,1234,55055,17073,22.53,72.66,4.81,0,614,Low Risk,41-50,2023-03
USR0529,2023-02-01,35,Male,Master's,Salaried,Tier 1,69329,18056,4452,2202,1509,9522,4677,971,1150,13207,7324,5262,2422,63430,0,0.0,91.49,10.56,1,491,High Risk,31-40,2023-02
USR0530,2022-09-01,52,Male,Bachelor's,Business Owner,Tier 3,98032,25638,4846,3125,4972,2092,2789,1145,941,12659,15311,0,3020,61227,21494,21.93,62.46,15.62,0,613,Low Risk,51-65,2022-09
USR0531,2022-05-01,40,Female,Master's,Self-Employed,Tier 3,61381,12612,10064,531,7283,4880,4901,4695,540,6147,13392,15454,4938,72045,0,0.0,117.37,21.82,1,487,High Risk,31-40,2022-05
USR0532,2024-09-01,37,Female,Bachelor's,Salaried,Tier 1,61534,15086,8622,2131,4057,6597,4411,469,632,12927,7016,7694,1935,64561,0,0.0,104.92,11.4,1,460,High Risk,31-40,2024-09
USR0533,2022-05-01,26,Female,Bachelor's,Salaried,Tier 1,51464,12565,11972,557,7413,6958,708,2055,5209,6428,10402,8138,4477,66480,0,0.0,129.18,20.21,1,456,High Risk,22-30,2022-05
USR0534,2023-12-01,56,Male,Bachelor's,Salaried,Tier 2,70567,16067,10896,1627,1574,9651,1663,1855,1709,5302,13812,20481,1141,71966,0,0.0,101.98,19.57,1,488,High Risk,51-65,2023-12
USR0535,2022-08-01,33,Female,Bachelor's,Freelancer,Tier 2,55625,17473,11533,811,653,6217,3562,3952,1679,1197,5764,3222,549,50848,0,0.0,91.41,10.36,1,475,High Risk,31-40,2022-08
USR0536,2023-07-01,46,Female,Bachelor's,Freelancer,Tier 1,54312,13047,5462,2252,1081,4666,3310,2733,481,11726,6802,10747,2886,58391,0,0.0,107.51,12.52,1,462,High Risk,41-50,2023-07
USR0537,2022-12-01,42,Male,Bachelor's,Salaried,Tier 2,57966,15693,3159,3638,1287,6988,1247,4354,1202,974,10151,0,1605,40147,7668,13.23,69.26,17.51,0,546,Medium Risk,41-50,2022-12
USR0538,2022-08-01,57,Female,Bachelor's,Self-Employed,Tier 1,50346,16569,6626,2501,5386,8657,5071,2889,868,12668,392,0,3827,65062,0,0.0,129.23,0.78,0,453,High Risk,51-65,2022-08
USR0539,2022-08-01,44,Female,Master's,Business Owner,Tier 3,76655,24778,9056,3237,3881,9813,5362,4561,522,14448,17071,17552,1745,94955,0,0.0,123.87,22.27,1,512,High Risk,41-50,2022-08
USR0540,2023-08-01,37,Male,Bachelor's,Student,Tier 1,23670,7765,5722,1897,6777,5919,5489,2322,650,8196,4555,5482,4520,54739,0,0.0,231.26,19.24,1,368,High Risk,31-40,2023-08
USR0541,2024-05-01,60,Male,PhD,Self-Employed,Tier 1,61356,12516,5560,2282,2767,9790,4635,3361,958,14689,3825,3972,1951,62481,0,0.0,101.83,6.23,1,477,High Risk,51-65,2024-05
USR0542,2024-10-01,63,Female,Master's,Student,Tier 1,20580,3230,8117,2782,4758,8834,368,704,436,7032,5048,0,1946,38207,0,0.0,185.65,24.53,0,425,High Risk,51-65,2024-10
USR0543,2023-06-01,60,Male,Master's,Self-Employed,Tier 3,59610,12053,8589,3190,1470,1546,1761,2604,1788,9202,2673,14648,4581,61432,0,0.0,103.06,4.48,1,499,High Risk,51-65,2023-06
USR0544,2022-01-01,35,Female,Bachelor's,Salaried,Tier 2,59086,12156,11907,3683,1147,9760,3372,2401,856,9229,13502,0,1554,56065,0,0.0,94.89,22.85,0,550,High Risk,31-40,2022-01
USR0545,2022-11-01,52,Female,Master's,Business Owner,Tier 3,82696,27444,8849,1912,7212,8136,774,3489,313,10952,6708,4383,3832,77296,0,0.0,93.47,8.11,1,509,High Risk,51-65,2022-11
USR0546,2024-11-01,26,Female,High School,Self-Employed,Tier 2,51731,14476,4243,1931,6121,4687,5924,4781,4603,3444,9869,13121,4488,67819,0,0.0,131.1,19.08,1,453,High Risk,22-30,2024-11
USR0547,2024-08-01,56,Male,Master's,Self-Employed,Tier 1,63632,10584,10177,3625,1445,3840,1942,1353,1183,6132,7260,0,1368,41649,14723,23.14,65.45,11.41,0,577,Low Risk,51-65,2024-08
USR0548,2023-04-01,44,Male,High School,Self-Employed,Tier 1,45694,8091,3760,1301,5284,6677,4770,4361,817,12566,8413,0,4966,52593,0,0.0,115.1,18.41,0,459,High Risk,41-50,2023-04
USR0549,2022-06-01,50,Female,Master's,Business Owner,Tier 2,88464,16023,7442,738,6758,5273,4216,2627,121,5884,3445,0,4244,53326,31693,35.83,60.28,3.89,0,630,Low Risk,41-50,2022-06
USR0550,2022-09-01,64,Female,PhD,Business Owner,Tier 2,86067,23761,11988,2275,6118,3935,2558,1536,71,1866,5798,20798,2785,77691,2578,3.0,90.27,6.74,1,504,High Risk,51-65,2022-09
USR0551,2023-10-01,32,Male,Bachelor's,Salaried,Tier 2,63842,18966,9679,1818,1995,7800,4224,606,1078,1561,1593,18639,4907,71273,0,0.0,111.64,2.5,1,436,High Risk,31-40,2023-10
USR0552,2022-08-01,39,Female,Bachelor's,Salaried,Tier 1,64204,20669,4675,611,2547,7402,730,3678,459,13020,13886,18126,1100,73017,0,0.0,113.73,21.63,1,498,High Risk,31-40,2022-08
USR0553,2024-08-01,33,Female,Master's,Self-Employed,Tier 3,50975,17236,9124,3659,1672,6299,1190,4244,168,2807,3775,8682,3541,58622,0,0.0,115.0,7.41,1,471,High Risk,31-40,2024-08
USR0554,2024-02-01,30,Male,Bachelor's,Self-Employed,Tier 1,63965,12175,7781,3023,7908,1465,2320,476,1634,807,11105,15266,4346,57201,0,0.0,89.43,17.36,1,484,High Risk,22-30,2024-02
USR0555,2023-06-01,31,Male,Master's,Salaried,Tier 3,62948,13342,5236,2851,4718,7944,5713,3680,581,13190,12907,13678,327,71260,0,0.0,113.2,20.5,1,498,High Risk,31-40,2023-06
USR0556,2022-12-01,38,Female,High School,Freelancer,Tier 1,40722,8065,7898,1828,5399,9871,5164,2561,1172,9688,9176,10297,1875,63818,0,0.0,156.72,22.53,1,410,High Risk,31-40,2022-12
USR0557,2024-10-01,59,Male,High School,Self-Employed,Tier 2,57315,12709,10235,789,3386,7178,2641,2796,628,9976,1523,0,1977,52315,3477,6.07,91.28,2.66,0,513,High Risk,51-65,2024-10
USR0558,2022-04-01,28,Male,PhD,Salaried,Tier 1,84405,28101,10680,2755,5688,1000,2728,2168,715,14287,18843,7453,433,76008,0,0.0,90.05,22.32,1,470,High Risk,22-30,2022-04
USR0559,2023-04-01,34,Male,Master's,Salaried,Tier 2,70274,18624,6276,3415,7469,5054,2720,660,1271,13537,3465,7620,2695,69341,0,0.0,98.67,4.93,1,506,High Risk,31-40,2023-04
USR0560,2023-12-01,61,Male,Master's,Salaried,Tier 2,67100,19971,6723,2309,4658,549,4608,2646,1920,9821,12361,0,783,53988,751,1.12,80.46,18.42,0,514,High Risk,51-65,2023-12
USR0561,2023-02-01,63,Female,Bachelor's,Student,Tier 2,30580,7584,11148,1081,1232,9661,1661,3939,720,803,5572,7786,1666,47281,0,0.0,154.61,18.22,1,423,High Risk,51-65,2023-02
USR0562,2023-05-01,30,Female,Master's,Salaried,Tier 2,75397,11744,7644,869,3587,1487,1151,1782,1250,6986,160,19051,702,56253,18984,25.18,74.61,0.21,1,603,Low Risk,22-30,2023-05
USR0563,2024-07-01,48,Male,Bachelor's,Salaried,Tier 2,58053,9453,3115,719,3961,7271,5308,3717,1946,6066,3201,0,4580,46136,8716,15.01,79.47,5.51,0,590,Medium Risk,41-50,2024-07
USR0564,2022-04-01,23,Female,Bachelor's,Self-Employed,Tier 2,49640,12786,3781,3802,7233,1615,1164,4398,3611,5657,6104,0,1355,45402,0,0.0,91.46,12.3,0,503,High Risk,22-30,2022-04
USR0565,2024-10-01,26,Female,Master's,Salaried,Tier 3,53421,15692,10842,3349,2157,4432,2334,2575,988,4391,5609,13714,1699,62173,0,0.0,116.38,10.5,1,472,High Risk,22-30,2024-10
USR0566,2022-03-01,50,Female,Bachelor's,Salaried,Tier 1,64232,12401,3876,3366,5543,4934,4654,2939,1729,9546,14750,8231,1135,58354,0,0.0,90.85,22.96,1,470,High Risk,41-50,2022-03
USR0567,2022-08-01,58,Male,Bachelor's,Salaried,Tier 2,62338,18351,7363,2396,7925,4067,894,1171,1507,13857,5606,3898,2791,64220,0,0.0,103.02,8.99,1,514,High Risk,51-65,2022-08
USR0568,2022-12-01,59,Male,Bachelor's,Self-Employed,Tier 2,65089,20316,10532,848,6860,2158,2444,1525,1856,10437,15246,11107,555,68638,0,0.0,105.45,23.42,1,479,High Risk,51-65,2022-12
USR0569,2024-11-01,40,Other,Master's,Self-Employed,Tier 2,65872,15307,5375,2802,978,8444,3003,352,1033,6224,7565,0,2194,45712,12595,19.12,69.4,11.48,0,590,Medium Risk,31-40,2024-11
USR0570,2022-02-01,29,Female,Bachelor's,Salaried,Tier 2,73673,22049,4750,951,1637,6300,4111,3808,753,6780,17761,0,1645,52784,3128,4.25,71.65,24.11,0,542,High Risk,22-30,2022-02
USR0571,2024-05-01,22,Male,Master's,Salaried,Tier 1,64421,14868,11546,2689,4453,4876,3224,4160,7281,5850,11875,0,2859,61806,0,0.0,95.94,18.43,0,540,High Risk,22-30,2024-05
USR0572,2023-11-01,43,Male,Bachelor's,Student,Tier 1,32105,9171,5276,3640,6592,8517,1608,3306,125,9509,6656,2125,3480,53349,0,0.0,166.17,20.73,1,423,High Risk,41-50,2023-11
USR0573,2024-09-01,38,Male,Bachelor's,Salaried,Tier 1,58768,17794,2448,588,5999,3315,5437,3286,548,14525,1540,12296,4174,70410,0,0.0,119.81,2.62,1,484,High Risk,31-40,2024-09
USR0574,2023-06-01,28,Female,Master's,Salaried,Tier 1,76220,26553,7537,1370,1476,1470,4793,929,3222,12341,11168,0,2704,62395,2657,3.49,81.86,14.65,0,552,High Risk,22-30,2023-06
USR0575,2023-10-01,46,Female,Bachelor's,Salaried,Tier 2,51329,11245,6172,1659,736,8320,5203,4167,296,9664,1831,11099,2346,60907,0,0.0,118.66,3.57,1,457,High Risk,41-50,2023-10
USR0576,2023-02-01,25,Female,High School,Self-Employed,Tier 2,49881,11582,10989,2542,3023,6012,3178,4369,1901,4633,3711,7794,1410,57433,0,0.0,115.14,7.44,1,480,High Risk,22-30,2023-02
USR0577,2024-05-01,57,Male,High School,Freelancer,Tier 3,24122,4417,5496,2374,4543,707,661,4202,1524,9870,3760,0,829,34623,0,0.0,143.53,15.59,0,459,High Risk,51-65,2024-05
USR0578,2023-03-01,27,Female,Bachelor's,Salaried,Tier 2,60862,11613,4182,1022,6550,759,1817,2532,1235,604,11049,16900,2917,50131,0,0.0,82.37,18.15,1,470,High Risk,22-30,2023-03
USR0579,2023-03-01,52,Female,Master's,Freelancer,Tier 1,58522,16894,5326,3207,1097,5525,616,1773,1068,8946,573,6963,1694,53109,4840,8.27,90.75,0.98,1,488,High Risk,51-65,2023-03
USR0580,2022-04-01,40,Male,High School,Salaried,Tier 3,50832,16947,10837,3498,2202,4858,5786,3468,634,8071,6747,0,1307,57608,0,0.0,113.33,13.27,0,497,High Risk,31-40,2022-04
USR0581,2024-12-01,60,Female,Master's,Salaried,Tier 3,61596,14100,2719,1409,2676,9474,5801,4575,381,11227,8705,15645,3277,71284,0,0.0,115.73,14.13,1,491,High Risk,51-65,2024-12
USR0582,2022-05-01,48,Other,Bachelor's,Freelancer,Tier 2,54768,10185,3522,941,3057,1004,1588,885,1050,14769,1079,0,3634,40635,13054,23.84,74.19,1.97,0,621,Low Risk,41-50,2022-05
USR0583,2022-03-01,31,Male,Bachelor's,Salaried,Tier 2,62172,12870,8756,537,664,2259,4567,4088,704,7101,7782,0,3254,44800,9590,15.42,72.06,12.52,0,536,Medium Risk,31-40,2022-03
USR0584,2022-12-01,47,Female,PhD,Self-Employed,Tier 3,66083,15926,8627,2380,2824,8014,4687,1779,496,7171,11793,0,3015,54919,0,0.0,83.11,17.85,0,525,High Risk,41-50,2022-12
USR0585,2023-08-01,40,Male,Bachelor's,Salaried,Tier 2,63335,13181,3069,3779,6900,8260,2794,1168,851,9282,842,8224,3981,61489,1004,1.59,97.09,1.33,1,499,High Risk,31-40,2023-08
USR0586,2023-08-01,60,Female,Bachelor's,Freelancer,Tier 3,69093,13591,7562,709,7799,4294,5020,3937,1159,9216,13132,3807,2235,59329,0,0.0,85.87,19.01,1,502,High Risk,51-65,2023-08
USR0587,2022-01-01,24,Female,High School,Salaried,Tier 1,64228,19088,9749,3060,3539,4090,1946,2233,5813,9061,9255,6291,369,65239,0,0.0,101.57,14.41,1,503,High Risk,22-30,2022-01
USR0588,2022-03-01,34,Female,High School,Business Owner,Tier 1,81300,12322,6887,3931,1069,7470,3701,967,1072,12889,16935,15943,4031,70282,0,0.0,86.45,20.83,1,521,High Risk,31-40,2022-03
USR0589,2022-09-01,49,Female,Bachelor's,Salaried,Tier 2,66484,17142,6674,2100,3828,9480,5970,845,1631,3463,3624,5839,2496,59468,3392,5.1,89.45,5.45,1,487,High Risk,41-50,2022-09
USR0590,2023-08-01,41,Male,High School,Business Owner,Tier 2,73331,22641,4156,3572,640,6785,3059,4321,1530,9355,15276,19869,4957,80885,0,0.0,110.3,20.83,1,467,High Risk,41-50,2023-08
USR0591,2022-09-01,49,Female,Bachelor's,Salaried,Tier 3,43831,8908,9944,1480,1185,3829,4178,1279,120,1189,1036,4253,2987,39352,3443,7.86,89.78,2.36,1,498,High Risk,41-50,2022-09
USR0592,2024-07-01,29,Female,Bachelor's,Freelancer,Tier 3,42568,11521,6139,880,1186,4512,4690,836,1979,14714,4297,7684,3515,57656,0,0.0,135.44,10.09,1,464,High Risk,22-30,2024-07
USR0593,2024-04-01,62,Male,Bachelor's,Salaried,Tier 2,59155,16787,7629,3375,3780,2592,4957,4525,1240,11338,2950,0,831,57054,0,0.0,96.45,4.99,0,513,High Risk,51-65,2024-04
USR0594,2024-11-01,60,Female,High School,Business Owner,Tier 1,57000,16017,9087,2060,3263,3467,1052,2300,625,7243,12483,11456,1004,57574,0,0.0,101.01,21.9,1,444,High Risk,51-65,2024-11
USR0595,2022-02-01,22,Female,Bachelor's,Salaried,Tier 3,53740,12852,7078,3406,7666,9761,3490,300,245,3088,9470,7086,3234,58206,0,0.0,108.31,17.62,1,448,High Risk,22-30,2022-02
USR0596,2022-03-01,24,Male,Master's,Salaried,Tier 2,54153,11876,8405,893,4090,2175,1911,4117,5948,2035,343,14533,3287,59270,0,0.0,109.45,0.63,1,483,High Risk,22-30,2022-03
USR0597,2023-02-01,34,Female,PhD,Self-Employed,Tier 1,69693,22105,8871,1573,2538,4896,2725,1068,1066,2528,165,0,4680,52050,17478,25.08,74.68,0.24,0,600,Low Risk,31-40,2023-02
USR0598,2023-05-01,49,Female,High School,Salaried,Tier 2,61550,18568,2632,895,1574,787,3846,4297,1946,13718,4481,13851,3612,65726,0,0.0,106.78,7.28,1,480,High Risk,41-50,2023-05
USR0599,2024-11-01,46,Male,Master's,Salaried,Tier 2,78854,16894,4199,2276,6122,1285,2230,221,751,2356,2824,16478,4069,56881,19149,24.28,72.13,3.58,1,606,Low Risk,41-50,2024-11
USR0600,2022-04-01,54,Other,Bachelor's,Student,Tier 3,26318,4489,7353,2579,5878,2816,436,2825,95,3686,4147,0,991,31148,0,0.0,118.35,15.76,0,443,High Risk,51-65,2022-04
USR0601,2024-06-01,59,Male,Bachelor's,Student,Tier 2,15292,2513,4910,1044,2725,3338,1256,2103,26,3269,2537,0,4341,25525,0,0.0,166.92,16.59,0,423,High Risk,51-65,2024-06
USR0602,2023-02-01,27,Male,Bachelor's,Salaried,Tier 1,47543,8027,2622,3259,5517,7729,2460,2776,7123,6585,11195,0,2751,48849,0,0.0,102.75,23.55,0,485,High Risk,22-30,2023-02
USR0603,2024-03-01,53,Male,High School,Student,Tier 3,10000,2665,8073,3805,7186,8637,5891,4309,1918,6986,2380,2746,4041,56257,0,0.0,562.57,23.8,1,300,High Risk,51-65,2024-03
USR0604,2023-01-01,42,Female,High School,Self-Employed,Tier 2,37848,6068,2360,3597,1841,8618,2626,4814,1265,7741,6234,10227,3414,52571,0,0.0,138.9,16.47,1,453,High Risk,41-50,2023-01
USR0605,2023-08-01,37,Female,Bachelor's,Salaried,Tier 2,55889,12149,8365,1584,2189,1765,1225,3493,486,14970,79,0,3556,49782,6028,10.79,89.07,0.14,0,514,Medium Risk,31-40,2023-08
